Periodo,Grupo,Producto,Super,Precio,Rango_precio_producto,Mes,Rango_precio,Tipo_envase,Es_canasta_basica,Trimestre,Semestre,Precio_promedio_producto,Diferencia_vs_promedio_producto,Porcentaje_vs_promedio_producto,Posicion_precio_producto,Precio_min_producto,Diferencia_vs_min_producto,Ranking_precio_producto,Cantidad_supers_producto
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Macro,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.239999999999995,2.760000000000005,5.283307810107208,Mas caro que promedio,27.0,28.0,7.0,11
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Micro Macro,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.239999999999995,2.760000000000005,5.283307810107208,Mas caro que promedio,27.0,28.0,7.0,11
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Red Expres,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.239999999999995,2.760000000000005,5.283307810107208,Mas caro que promedio,27.0,28.0,7.0,11
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Red Market,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.239999999999995,2.760000000000005,5.283307810107208,Mas caro que promedio,27.0,28.0,7.0,11
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Ta - Ta,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.239999999999995,2.760000000000005,5.283307810107208,Mas caro que promedio,27.0,28.0,7.0,11
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Tienda Inglesa,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.239999999999995,2.760000000000005,5.283307810107208,Mas caro que promedio,27.0,28.0,7.0,11
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Devoto,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.023999999999994,3.8205980066445058,Mas caro que promedio,45.0,10.0,8.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Devoto Express,57.0,Alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,4.023999999999994,7.595892479613397,Mas caro que promedio,45.0,12.0,10.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Disco,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.023999999999994,3.8205980066445058,Mas caro que promedio,45.0,10.0,8.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,El Dorado,54.9,Medio bajo,4,Bajo,Paquete,True,T2,S1,52.976000000000006,1.9239999999999924,3.631833282996059,Mas caro que promedio,45.0,9.899999999999999,6.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Macro,54.99,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.013999999999996,3.801721534279665,Mas caro que promedio,45.0,9.990000000000002,7.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Micro Macro,54.99,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.013999999999996,3.801721534279665,Mas caro que promedio,45.0,9.990000000000002,7.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Red Expres,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.023999999999994,3.8205980066445058,Mas caro que promedio,45.0,10.0,8.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Red Market,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.023999999999994,3.8205980066445058,Mas caro que promedio,45.0,10.0,8.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Ta - Ta,55.0,Medio alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,2.023999999999994,3.8205980066445058,Mas caro que promedio,45.0,10.0,8.0,10
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Tienda Inglesa,56.0,Alto,4,Bajo,Paquete,True,T2,S1,52.976000000000006,3.023999999999994,5.708245243128951,Mas caro que promedio,45.0,11.0,9.0,10
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Devoto,369.0,Medio alto,4,Alto,Paquete,False,T2,S1,353.49832000000004,15.501679999999965,4.385220274879939,Mas caro que promedio,162.0,207.0,36.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Devoto Express,387.0,Medio alto,4,Alto,Paquete,False,T2,S1,353.49832000000004,33.501679999999965,9.477182239508227,Mas caro que promedio,162.0,225.0,40.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Disco,369.0,Medio alto,4,Alto,Paquete,False,T2,S1,353.49832000000004,15.501679999999965,4.385220274879939,Mas caro que promedio,162.0,207.0,36.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,El Clon,349.0,Medio bajo,4,Alto,Paquete,False,T2,S1,353.49832000000004,-4.498320000000035,-1.272515241373717,Mas barato que promedio,162.0,187.0,27.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,El Dorado,299.0,Bajo,4,Medio,Paquete,False,T2,S1,353.49832000000004,-54.498320000000035,-15.416854032007855,Mas barato que promedio,162.0,137.0,14.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Kinko,355.0,Medio bajo,4,Alto,Paquete,False,T2,S1,353.49832000000004,1.5016799999999648,0.42480541350237955,Mas caro que promedio,162.0,193.0,29.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Macro,355.53,Medio bajo,4,Alto,Paquete,False,T2,S1,353.49832000000004,2.0316799999999375,0.5747354046830936,Mas caro que promedio,162.0,193.52999999999997,30.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Micro Macro,383.98,Medio alto,4,Alto,Paquete,False,T2,S1,353.49832000000004,30.481679999999983,8.62286417655393,Mas caro que promedio,162.0,221.98000000000002,39.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Red Expres,359.0,Medio bajo,4,Alto,Paquete,False,T2,S1,353.49832000000004,5.501679999999965,1.5563525167531105,Mas caro que promedio,162.0,197.0,31.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Red Market,355.0,Medio bajo,4,Alto,Paquete,False,T2,S1,353.49832000000004,1.5016799999999648,0.42480541350237955,Mas caro que promedio,162.0,193.0,29.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Ta - Ta,361.0,Medio bajo,4,Alto,Paquete,False,T2,S1,353.49832000000004,7.501679999999965,2.122126068378476,Mas caro que promedio,162.0,199.0,32.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Tienda Inglesa,406.0,Alto,4,Alto,Paquete,False,T2,S1,353.49832000000004,52.501679999999965,14.852030979949198,Mas caro que promedio,162.0,244.0,48.0,13
Abr25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,El Dorado,109.9,Bajo,4,Medio,Paquete,False,T2,S1,184.75384615384615,-74.85384615384615,-40.515446748272126,Mas barato que promedio,109.9,0.0,1.0,3
Abr25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,Red Expres,199.0,Medio bajo,4,Medio,Paquete,False,T2,S1,184.75384615384615,14.246153846153845,7.710883504038637,Mas caro que promedio,109.9,89.1,3.0,3
Abr25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,Red Market,182.0,Bajo,4,Medio,Paquete,False,T2,S1,184.75384615384615,-2.7538461538461547,-1.4905487551003418,Mas barato que promedio,109.9,72.1,2.0,3
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Devoto,306.0,Medio bajo,4,Alto,Paquete,False,T2,S1,300.498547008547,5.501452991452993,1.8307752387556526,Mas caro que promedio,214.0,92.0,31.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Devoto Express,321.0,Alto,4,Alto,Paquete,False,T2,S1,300.498547008547,20.501452991452993,6.822479907322106,Mas caro que promedio,214.0,107.0,41.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Disco,306.0,Medio bajo,4,Alto,Paquete,False,T2,S1,300.498547008547,5.501452991452993,1.8307752387556526,Mas caro que promedio,214.0,92.0,31.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,El Clon,315.0,Medio alto,4,Alto,Paquete,False,T2,S1,300.498547008547,14.501452991452993,4.825798039895524,Mas caro que promedio,214.0,101.0,37.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,El Dorado,306.0,Medio bajo,4,Alto,Paquete,False,T2,S1,300.498547008547,5.501452991452993,1.8307752387556526,Mas caro que promedio,214.0,92.0,31.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Frog,304.0,Medio bajo,4,Alto,Paquete,False,T2,S1,300.498547008547,3.501452991452993,1.1652146162801253,Mas caro que promedio,214.0,90.0,29.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Macro,294.57,Medio bajo,4,Medio,Paquete,False,T2,S1,300.498547008547,-5.928547008547014,-1.9729037186919873,Mas barato que promedio,214.0,80.57,25.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Micro Macro,318.13,Medio alto,4,Alto,Paquete,False,T2,S1,300.498547008547,17.63145299145299,5.867400414069723,Mas caro que promedio,214.0,104.13,39.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Red Expres,305.0,Medio bajo,4,Alto,Paquete,False,T2,S1,300.498547008547,4.501452991452993,1.497994927517889,Mas caro que promedio,214.0,91.0,30.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Red Market,303.5,Medio bajo,4,Alto,Paquete,False,T2,S1,300.498547008547,3.001452991452993,0.9988244606612436,Mas caro que promedio,214.0,89.5,28.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Ta - Ta,309.0,Medio alto,4,Alto,Paquete,False,T2,S1,300.498547008547,8.501452991452993,2.829116172468943,Mas caro que promedio,214.0,95.0,34.0,12
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Tienda Inglesa,316.0,Medio alto,4,Alto,Paquete,False,T2,S1,300.498547008547,15.501452991452993,5.158578351133288,Mas caro que promedio,214.0,102.0,38.0,12
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Devoto,325.0,Medio alto,4,Alto,Al peso,True,T2,S1,324.82022471910113,0.17977528089886619,0.055346085993977966,Mas caro que promedio,279.0,46.0,9.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Devoto Express,335.0,Medio alto,4,Alto,Al peso,True,T2,S1,324.82022471910113,10.179775280898866,3.133972119409177,Mas caro que promedio,279.0,56.0,11.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Disco,325.0,Medio alto,4,Alto,Al peso,True,T2,S1,324.82022471910113,0.17977528089886619,0.055346085993977966,Mas caro que promedio,279.0,46.0,9.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Macro,379.0,Alto,4,Alto,Al peso,True,T2,S1,324.82022471910113,54.179775280898866,16.679926666436053,Mas caro que promedio,279.0,100.0,14.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Micro Macro,379.0,Alto,4,Alto,Al peso,True,T2,S1,324.82022471910113,54.179775280898866,16.679926666436053,Mas caro que promedio,279.0,100.0,14.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Red Expres,309.0,Medio bajo,4,Alto,Al peso,True,T2,S1,324.82022471910113,-15.820224719101134,-4.870455567470341,Mas barato que promedio,279.0,30.0,7.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Red Market,290.0,Bajo,4,Medio,Al peso,True,T2,S1,324.82022471910113,-34.820224719101134,-10.71984503095922,Mas barato que promedio,279.0,11.0,4.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Ta - Ta,299.0,Bajo,4,Medio,Al peso,True,T2,S1,324.82022471910113,-25.820224719101134,-7.949081600885541,Mas barato que promedio,279.0,20.0,6.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Tienda Inglesa,299.0,Bajo,4,Medio,Al peso,True,T2,S1,324.82022471910113,-25.820224719101134,-7.949081600885541,Mas barato que promedio,279.0,20.0,6.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Devoto,439.0,Medio bajo,4,Alto,Al peso,True,T2,S1,420.84588888888885,18.15411111111115,4.313719485068837,Mas caro que promedio,299.0,140.0,13.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Devoto Express,452.0,Medio alto,4,Alto,Al peso,True,T2,S1,420.84588888888885,31.15411111111115,7.402736235196161,Mas caro que promedio,299.0,153.0,15.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Disco,439.0,Medio bajo,4,Alto,Al peso,True,T2,S1,420.84588888888885,18.15411111111115,4.313719485068837,Mas caro que promedio,299.0,140.0,13.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Macro,479.0,Alto,4,Alto,Al peso,True,T2,S1,420.84588888888885,58.15411111111115,13.818386408537526,Mas caro que promedio,299.0,180.0,20.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Micro Macro,449.01,Medio alto,4,Alto,Al peso,True,T2,S1,420.84588888888885,28.16411111111114,6.692262382666875,Mas caro que promedio,299.0,150.01,14.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Red Expres,399.0,Bajo,4,Alto,Al peso,True,T2,S1,420.84588888888885,-21.84588888888885,-5.190947438399849,Mas barato que promedio,299.0,100.0,5.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Red Market,419.0,Medio bajo,4,Alto,Al peso,True,T2,S1,420.84588888888885,-1.845888888888851,-0.4386139766655057,Mas barato que promedio,299.0,120.0,7.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Ta - Ta,359.0,Bajo,4,Alto,Al peso,True,T2,S1,420.84588888888885,-61.84588888888885,-14.695614361868536,Mas barato que promedio,299.0,60.0,4.0,9
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Tienda Inglesa,355.0,Bajo,4,Alto,Al peso,True,T2,S1,420.84588888888885,-65.84588888888885,-15.646081054215404,Mas barato que promedio,299.0,56.0,3.0,9
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Devoto,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Devoto Express,183.0,Alto,4,Medio,Botella,False,T2,S1,178.2154700854701,4.784529914529912,2.6846883226441043,Mas caro que promedio,145.0,38.0,14.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Disco,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,El Clon,169.0,Bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-9.215470085470088,-5.170970893295882,Mas barato que promedio,145.0,24.0,5.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,El Dorado,177.0,Bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-1.2154700854700877,-0.6820227699016042,Mas barato que promedio,145.0,32.0,7.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Frog,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Macro,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Micro Macro,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Red Expres,159.0,Bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-19.215470085470088,-10.782156047538729,Mas barato que promedio,145.0,14.0,3.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Red Market,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Ta - Ta,178.0,Medio bajo,4,Medio,Botella,False,T2,S1,178.2154700854701,-0.21547008547008772,-0.12090425447731935,Mas barato que promedio,145.0,33.0,9.0,12
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Tienda Inglesa,180.0,Medio alto,4,Medio,Botella,False,T2,S1,178.2154700854701,1.7845299145299123,1.00133277637125,Mas caro que promedio,145.0,35.0,11.0,12
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Devoto,156.0,Medio alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.75018181818183,8.145716900226132,Mas caro que promedio,125.0,31.0,13.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Devoto Express,156.0,Medio alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.75018181818183,8.145716900226132,Mas caro que promedio,125.0,31.0,13.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Disco,156.0,Medio alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.75018181818183,8.145716900226132,Mas caro que promedio,125.0,31.0,13.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,El Clon,152.0,Medio bajo,4,Medio,Botella,False,T2,S1,144.24981818181817,7.750181818181829,5.372749800220333,Mas caro que promedio,125.0,27.0,10.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,El Dorado,156.0,Medio alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.75018181818183,8.145716900226132,Mas caro que promedio,125.0,31.0,13.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Macro,156.01,Alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.76018181818182,8.15264931797614,Mas caro que promedio,125.0,31.00999999999999,14.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Micro Macro,156.01,Alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.76018181818182,8.15264931797614,Mas caro que promedio,125.0,31.00999999999999,14.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Red Expres,151.0,Medio bajo,4,Medio,Botella,False,T2,S1,144.24981818181817,6.750181818181829,4.679508025218883,Mas caro que promedio,125.0,26.0,9.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Red Market,156.0,Medio alto,4,Medio,Botella,False,T2,S1,144.24981818181817,11.75018181818183,8.145716900226132,Mas caro que promedio,125.0,31.0,13.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Ta - Ta,155.0,Medio alto,4,Medio,Botella,False,T2,S1,144.24981818181817,10.75018181818183,7.452475125224682,Mas caro que promedio,125.0,30.0,11.0,11
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Tienda Inglesa,160.0,Alto,4,Medio,Botella,False,T2,S1,144.24981818181817,15.75018181818183,10.918684000231929,Mas caro que promedio,125.0,35.0,16.0,11
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Devoto,202.0,Medio alto,4,Medio,Botella,False,T2,S1,192.65050000000002,9.349499999999978,4.853088883755804,Mas caro que promedio,169.0,33.0,12.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Devoto Express,208.0,Alto,4,Medio,Botella,False,T2,S1,192.65050000000002,15.349499999999978,7.967537068421819,Mas caro que promedio,169.0,39.0,16.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Disco,202.0,Medio alto,4,Medio,Botella,False,T2,S1,192.65050000000002,9.349499999999978,4.853088883755804,Mas caro que promedio,169.0,33.0,12.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,El Clon,189.0,Medio bajo,4,Medio,Botella,False,T2,S1,192.65050000000002,-3.6505000000000223,-1.8948821830205589,Mas barato que promedio,169.0,20.0,6.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,El Dorado,198.0,Medio bajo,4,Medio,Botella,False,T2,S1,192.65050000000002,5.349499999999978,2.776790093978462,Mas caro que promedio,169.0,29.0,9.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Frog,202.0,Medio alto,4,Medio,Botella,False,T2,S1,192.65050000000002,9.349499999999978,4.853088883755804,Mas caro que promedio,169.0,33.0,12.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Macro,190.5,Medio bajo,4,Medio,Botella,False,T2,S1,192.65050000000002,-2.1505000000000223,-1.1162701368540555,Mas barato que promedio,169.0,21.5,7.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Micro Macro,190.5,Medio bajo,4,Medio,Botella,False,T2,S1,192.65050000000002,-2.1505000000000223,-1.1162701368540555,Mas barato que promedio,169.0,21.5,7.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Red Expres,204.0,Alto,4,Medio,Botella,False,T2,S1,192.65050000000002,11.349499999999978,5.891238278644476,Mas caro que promedio,169.0,35.0,13.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Red Market,202.0,Medio alto,4,Medio,Botella,False,T2,S1,192.65050000000002,9.349499999999978,4.853088883755804,Mas caro que promedio,169.0,33.0,12.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Ta - Ta,198.0,Medio bajo,4,Medio,Botella,False,T2,S1,192.65050000000002,5.349499999999978,2.776790093978462,Mas caro que promedio,169.0,29.0,9.0,12
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Tienda Inglesa,204.0,Alto,4,Medio,Botella,False,T2,S1,192.65050000000002,11.349499999999978,5.891238278644476,Mas caro que promedio,169.0,35.0,13.0,12
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Devoto,648.0,Medio bajo,4,Muy alto,Al peso,True,T2,S1,635.146,12.854000000000042,2.0237866569261307,Mas caro que promedio,530.0,118.0,15.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Devoto Express,648.0,Medio bajo,4,Muy alto,Al peso,True,T2,S1,635.146,12.854000000000042,2.0237866569261307,Mas caro que promedio,530.0,118.0,15.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Disco,648.0,Medio bajo,4,Muy alto,Al peso,True,T2,S1,635.146,12.854000000000042,2.0237866569261307,Mas caro que promedio,530.0,118.0,15.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Macro,571.74,Bajo,4,Alto,Al peso,True,T2,S1,635.146,-63.40599999999995,-9.982901569088044,Mas barato que promedio,530.0,41.74000000000001,6.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Micro Macro,571.74,Bajo,4,Alto,Al peso,True,T2,S1,635.146,-63.40599999999995,-9.982901569088044,Mas barato que promedio,530.0,41.74000000000001,6.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Red Expres,685.0,Medio alto,4,Muy alto,Al peso,True,T2,S1,635.146,49.85400000000004,7.849218919744444,Mas caro que promedio,530.0,155.0,19.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Red Market,530.0,Bajo,4,Alto,Al peso,True,T2,S1,635.146,-105.14599999999996,-16.55461893800795,Mas barato que promedio,530.0,0.0,1.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Ta - Ta,549.0,Bajo,4,Alto,Al peso,True,T2,S1,635.146,-86.14599999999996,-13.563180748993139,Mas barato que promedio,530.0,19.0,3.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - cattivelli  - extra 1 kg.,Tienda Inglesa,685.0,Medio alto,4,Muy alto,Al peso,True,T2,S1,635.146,49.85400000000004,7.849218919744444,Mas caro que promedio,530.0,155.0,19.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Devoto,699.0,Medio alto,4,Muy alto,Al peso,True,T2,S1,646.5778888888889,52.42211111111112,8.107625084612133,Mas caro que promedio,459.0,240.0,22.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Devoto Express,734.0,Alto,4,Muy alto,Al peso,True,T2,S1,646.5778888888889,87.42211111111112,13.52073935923506,Mas caro que promedio,459.0,275.0,27.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Disco,699.0,Medio alto,4,Muy alto,Al peso,True,T2,S1,646.5778888888889,52.42211111111112,8.107625084612133,Mas caro que promedio,459.0,240.0,22.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Macro,653.16,Medio alto,4,Muy alto,Al peso,True,T2,S1,646.5778888888889,6.5821111111110895,1.0179919889345599,Mas caro que promedio,459.0,194.15999999999997,20.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Micro Macro,653.16,Medio alto,4,Muy alto,Al peso,True,T2,S1,646.5778888888889,6.5821111111110895,1.0179919889345599,Mas caro que promedio,459.0,194.15999999999997,20.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Red Expres,589.0,Bajo,4,Alto,Al peso,True,T2,S1,646.5778888888889,-57.57788888888888,-8.905019778488489,Mas barato que promedio,459.0,130.0,11.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Red Market,515.0,Bajo,4,Alto,Al peso,True,T2,S1,646.5778888888889,-131.57788888888888,-20.349889959119814,Mas barato que promedio,459.0,56.0,3.0,9
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - centenario - extra 1 kg.,Ta - Ta,629.0,Medio bajo,4,Muy alto,Al peso,True,T2,S1,646.5778888888889,-17.57788888888888,-2.7186034646337167,Mas barato que promedio,459.0,170.0,16.0,9
